0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2786,26321767.40,2020,9,25,15,36,7.4,0.43,44.19,40.35,0.0,5.3,2.4,0.7,5,взрыв,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2787,26325446.35,2020,9,25,16,37,26.4,,41.54,47.37,24.0,7.2,,1.8,7,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2788,26329272.04,2020,9,25,17,41,12.0,,42.85,47.05,6.0,3.9,,-0.1,4,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2789,26332110.56,2020,9,25,18,28,30.6,,41.89,46.74,3.0,5.5,,0.8,6,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2790,26353732.60,2020,9,26,0,28,52.6,0.64,42.41,44.73,12.7,5.9,2.7,1.1,9,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2791,26353987.80,2020,9,26,0,33,7.8,0.37,42.69,46.72,59.4,7.0,3.0,1.7,15,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2792,26365009.98,2020,9,26,3,36,50.0,,42.85,47.08,6.0,3.9,,-0.1,4,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2793,26383722.90,2020,9,26,8,48,42.9,0.43,42.51,46.34,50.1,6.7,3.0,1.5,21,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2794,26409983.50,2020,9,26,16,6,23.5,0.16,43.97,41.11,32.8,5.9,2.4,1.1,4,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2795,26427073.60,2020,9,26,20,51,13.6,0.57,43.40,45.67,21.1,8.2,3.5,2.3,30,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2796,26436607.90,2020,9,26,23,30,7.9,0.78,43.18,46.17,10.6,9.1,4.1,2.8,50,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2797,26439041.10,2020,9,27,0,10,41.1,0.33,42.58,43.37,10.9,5.6,2.5,0.9,5,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2798,26444654.00,2020,9,27,1,44,14.0,0.50,41.95,45.95,19.5,5.5,2.3,0.8,5,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2799,26446586.55,2020,9,27,2,16,26.6,,41.91,47.39,24.0,5.5,,0.8,6,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2800,26473502.90,2020,9,27,9,45,2.9,0.61,42.86,44.13,9.0,6.0,3.0,1.1,8,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2801,26493556.80,2020,9,27,15,19,16.8,0.83,43.39,45.68,7.0,8.8,3.9,2.7,36,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2802,26501926.66,2020,9,27,17,38,46.7,,42.95,47.02,9.0,6.3,,1.3,12,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2803,26503747.56,2020,9,27,18,9,7.6,,43.01,47.01,9.0,4.1,,0.1,5,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2804,26508796.26,2020,9,27,19,33,16.3,,41.67,46.39,18.0,6.1,,1.2,5,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2805,26511185.80,2020,9,27,20,13,5.8,0.46,42.98,47.08,8.9,7.6,3.3,2.0,35,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2806,26518883.89,2020,9,27,22,21,23.9,,41.44,47.91,9.0,5.9,,1.1,6,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2807,26535507.96,2020,9,28,2,58,28.0,,42.96,47.10,9.0,5.5,,0.8,8,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2808,26535936.32,2020,9,28,3,5,36.3,,42.85,47.06,9.0,5.5,,0.8,10,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2809,26536104.56,2020,9,28,3,8,24.6,,42.89,47.17,9.0,4.7,,0.4,6,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2810,26544010.37,2020,9,28,5,20,10.4,,42.87,47.16,9.0,4.5,,0.3,6,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2811,26546450.10,2020,9,28,6,0,50.1,0.64,42.60,44.67,9.9,6.1,2.8,1.2,7,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2812,26546545.00,2020,9,28,6,2,25.0,,42.61,29.92,49.0,9.2,,2.9,,,Крым,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2813,26551356.60,2020,9,28,7,22,36.6,0.56,43.46,45.69,23.8,7.2,2.9,1.8,16,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2814,26567455.58,2020,9,28,11,50,55.6,,41.68,47.66,3.0,6.7,,1.5,7,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2815,26579905.70,2020,9,28,15,18,25.7,01.05,43.14,45.94,10.0,6.8,3.0,1.6,21,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2816,26593182.05,2020,9,28,18,59,42.1,,42.38,45.61,9.0,6.4,,1.3,9,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2817,26599552.40,2020,9,28,20,45,52.4,0.49,42.17,46.00,16.2,7.0,2.8,1.7,9,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2818,26611358.50,2020,9,29,0,2,38.5,0.47,42.55,46.27,60.5,7.3,3.2,1.8,26,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2819,26619601.10,2020,9,29,2,20,1.1,0.75,41.39,46.02,11.2,7.2,3.1,1.8,14,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2820,26619653.06,2020,9,29,2,20,53.1,,42.95,47.04,9.0,4.5,,0.3,5,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2821,26621573.60,2020,9,29,2,52,53.6,0.67,43.03,45.43,17.5,7.0,2.8,1.7,21,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2822,26624422.78,2020,9,29,3,40,22.8,,43.07,47.34,3.0,4.8,,0.4,6,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2823,26627165.00,2020,9,29,4,26,5.0,0.39,43.69,40.44,11.3,6.6,2.5,1.4,5,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2824,26631107.77,2020,9,29,5,31,47.8,,42.82,45.71,24.0,6.0,,1.1,6,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2825,26635788.94,2020,9,29,6,49,48.9,,42.95,47.01,6.0,4.2,,0.1,5,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2826,26689857.68,2020,9,29,21,50,57.7,,41.64,47.53,6.0,7.1,,1.7,12,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2827,26711058.06,2020,9,30,3,44,18.1,,42.29,47.73,48.0,6.1,,1.2,8,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2828,26712193.32,2020,9,30,4,3,13.3,,42.77,47.39,9.0,5.1,,0.6,5,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2829,26717142.00,2020,9,30,5,25,42.0,0.63,42.63,45.64,23.2,7.2,3.4,1.8,17,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2830,26727985.86,2020,9,30,8,26,25.9,,42.69,47.37,3.0,6.8,,1.6,10,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2831,26730917.25,2020,9,30,9,15,17.3,,41.03,47.93,63.0,7.5,,1.9,4,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2832,26752405.40,2020,9,30,15,13,25.4,0.51,41.51,43.62,18.4,7.8,3.5,2.1,4,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2833,26876298.40,2020,10,1,1,38,18.4,0.31,44.06,39.21,11.3,5.3,2.5,0.7,5,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2834,26890649.28,2020,10,1,5,37,29.3,,42.40,47.04,15.0,5.2,,0.7,7,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2835,26900254.26,2020,10,1,8,17,34.3,,41.91,47.58,15.0,6.7,,1.5,6,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2836,26902727.69,2020,10,1,8,58,47.7,,42.84,46.92,6.0,4.5,,0.3,6,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2837,26903136.53,2020,10,1,9,5,36.5,,42.84,46.93,9.0,4.7,,0.4,8,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2838,26903746.00,2020,10,1,9,15,46.0,,42.84,46.92,9.0,6.3,,1.3,10,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2839,26908077.00,2020,10,1,10,27,57.0,0.46,44.77,37.69,0.0,6.0,2.1,1.1,4,взрыв,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2840,26910967.20,2020,10,1,11,16,7.2,0.41,42.50,45.10,9.5,7.8,3.5,2.1,11,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2841,26911468.00,2020,10,1,11,24,28.0,0.41,42.83,44.13,16.7,5.8,2.7,1.0,6,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2842,26921379.80,2020,10,1,14,9,39.8,0.48,43.26,45.78,17.2,8.0,3.8,2.2,6,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2843,26922280.93,2020,10,1,14,24,40.9,,43.03,47.23,6.0,5.7,,0.9,8,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2844,26934697.98,2020,10,1,17,51,38.0,,41.91,47.56,15.0,5.9,,1.1,9,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2845,26937560.73,2020,10,1,18,39,20.7,,42.53,48.25,6.0,7.6,,2.0,15,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2846,26944165.18,2020,10,1,20,29,25.2,,40.39,51.37,54.0,9.3,,2.9,7,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2847,26950127.56,2020,10,1,22,8,47.6,,42.86,47.61,6.0,5.7,,0.9,6,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2848,26980833.00,2020,10,2,6,40,33.0,0.97,43.85,41.64,0.0,6.5,2.8,1.4,4,взрыв,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2849,26982785.69,2020,10,2,7,13,5.7,,41.42,46.53,15.0,7.1,,1.7,8,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2850,26991812.40,2020,10,2,9,43,32.4,0.56,44.84,37.63,0.0,6.2,2.2,1.2,4,взрыв,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2851,27006298.17,2020,10,2,13,44,58.2,,42.72,46.33,39.0,5.8,,1.0,9,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2852,27008464.40,2020,10,2,14,21,4.4,0.46,42.38,45.49,3.1,7.3,3.4,1.8,7,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2853,27018604.86,2020,10,2,17,10,4.9,,43.39,45.70,18.0,6.2,,1.2,5,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2854,27024505.22,2020,10,2,18,48,25.2,,42.81,46.40,6.0,6.1,,1.2,10,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2855,27027351.58,2020,10,2,19,35,51.6,,42.25,47.56,3.0,6.2,,1.2,7,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2856,27027470.70,2020,10,2,19,37,50.7,0.30,43.10,44.33,9.4,4.8,2.2,0.4,6,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2857,27034217.70,2020,10,2,21,30,17.7,0.84,41.84,46.32,3.7,7.9,3.3,2.2,13,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2858,27039677.80,2020,10,2,23,1,17.8,0.35,42.55,48.49,9.8,9.0,4.1,2.8,7,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2859,27040994.94,2020,10,2,23,23,14.9,,42.94,46.85,6.0,4.7,,0.4,6,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2860,27052350.80,2020,10,3,2,32,30.8,,41.63,47.68,60.0,6.0,,1.1,5,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2861,27055053.53,2020,10,3,3,17,33.5,,42.87,47.03,6.0,3.6,,-0.2,5,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2862,27064470.71,2020,10,3,5,54,30.7,,42.09,49.02,18.0,7.5,,1.9,5,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2863,27074087.99,2020,10,3,8,34,48.0,,42.51,46.06,18.0,6.4,,1.3,12,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2864,27093405.60,2020,10,3,13,56,45.6,0.40,44.07,40.60,13.5,6.4,2.8,1.3,5,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2865,27093948.79,2020,10,3,14,5,48.8,,43.03,47.21,24.0,6.1,,1.2,9,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2866,27099523.10,2020,10,3,15,38,43.1,0.23,43.62,40.58,12.7,5.3,2.0,0.7,3,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2867,27112726.30,2020,10,3,19,18,46.3,0.62,43.16,46.35,18.0,7.9,3.4,2.2,16,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2868,27112854.30,2020,10,3,19,20,54.3,0.35,43.63,41.54,13.7,5.7,2.9,0.9,9,,CWGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2869,27114587.86,2020,10,3,19,49,47.9,,43.00,46.97,6.0,4.6,,0.3,6,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2870,27117351.40,2020,10,3,20,35,51.4,,43.00,47.12,6.0,4.5,,0.3,5,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2871,27136299.84,2020,10,4,1,51,39.8,,43.15,46.75,13.0,4.0,,0.0,4,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2872,27136424.43,2020,10,4,1,53,44.4,,43.13,46.75,16.0,4.3,,0.2,4,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2873,27137283.14,2020,10,4,2,8,3.1,,43.08,46.74,8.0,4.2,,0.1,4,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2874,27142885.80,2020,10,4,3,41,25.8,0.16,43.93,39.81,1.6,4.4,1.8,0.2,3,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2875,27143466.12,2020,10,4,3,51,6.1,,43.10,46.75,12.0,4.3,,0.2,4,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2876,27153768.78,2020,10,4,6,42,48.8,,43.11,46.72,10.0,4.6,,0.3,4,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2877,27154555.90,2020,10,4,6,55,55.9,,42.97,46.82,15.0,5.2,,0.7,8,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2878,27154898.93,2020,10,4,7,1,38.9,,42.98,46.99,6.0,4.0,,0.0,5,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2879,27156082.77,2020,10,4,7,21,22.8,,41.89,46.45,6.0,6.6,,1.4,8,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2880,27159288.10,2020,10,4,8,14,48.1,0.35,44.32,39.67,16.1,6.1,2.7,1.2,6,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2881,27162387.78,2020,10,4,9,6,27.8,,42.99,46.98,9.0,4.5,,0.3,6,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2882,27171558.32,2020,10,4,11,39,18.3,,41.96,49.38,30.0,9.9,,3.3,13,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2883,27182981.47,2020,10,4,14,49,41.5,,42.58,46.28,16.0,5.1,,0.6,4,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2884,27183459.10,2020,10,4,14,57,39.1,0.48,42.60,43.59,18.2,6.1,2.9,1.2,4,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2885,27184573.55,2020,10,4,15,16,13.6,,41.56,47.62,6.0,4.5,,0.3,3,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2886,27188600.28,2020,10,4,16,23,20.3,,41.71,47.62,18.0,5.6,,0.9,4,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2887,27191377.13,2020,10,4,17,9,37.1,,42.63,48.29,15.0,8.5,,2.5,17,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2888,27196550.57,2020,10,4,18,35,50.6,,43.13,46.73,11.0,4.1,,0.1,4,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2889,27208474.00,2020,10,4,21,54,34.0,0.44,44.39,38.01,13.0,6.9,2.8,1.6,7,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2890,27212100.50,2020,10,4,22,55,0.5,0.42,42.62,44.09,3.0,6.1,1.9,1.2,4,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2891,27218877.39,2020,10,5,0,47,57.4,,46.01,52.93,1.0,9.9,,3.3,16,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2892,27240993.27,2020,10,5,6,56,33.3,,40.37,47.60,69.0,11.0,,3.9,17,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2893,27242343.50,2020,10,5,7,19,3.5,0.52,42.28,45.96,17.7,6.9,3.0,1.6,4,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2894,27246529.80,2020,10,5,8,28,49.8,0.16,44.47,42.71,15.2,5.8,2.6,1.0,6,,CWGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2895,27253159.00,2020,10,5,10,19,19.0,0.23,44.80,37.68,0.0,6.0,2.4,1.1,4,взрыв,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2896,27271926.76,2020,10,5,15,32,6.8,,41.22,48.37,60.0,7.7,,2.1,4,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2897,27279430.70,2020,10,5,17,37,10.7,0.62,42.56,43.98,14.5,6.1,2.6,1.2,8,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2898,27285032.20,2020,10,5,19,10,32.2,0.89,41.08,43.98,3.6,9.3,4.0,2.9,19,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2899,27290827.90,2020,10,5,20,47,7.9,0.35,41.59,46.75,7.8,7.2,3.2,1.8,5,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2900,27313908.55,2020,10,6,3,11,48.6,,40.19,48.93,69.0,8.6,,2.6,9,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2901,27325241.20,2020,10,6,6,20,41.2,0.61,42.69,44.90,12.2,6.4,3.1,1.3,7,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2902,27325258.60,2020,10,6,6,20,58.6,0.57,42.70,44.90,12.0,6.7,3.2,1.5,7,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2903,27351789.44,2020,10,6,13,43,9.4,,42.44,46.06,6.0,5.6,,0.9,8,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2904,27352251.31,2020,10,6,13,50,51.3,,41.58,48.54,18.0,7.0,,1.7,9,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2905,27370836.30,2020,10,6,19,0,36.3,,44.51,34.61,20.0,4.8,,0.4,,,Крым,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2906,27370837.60,2020,10,6,19,0,37.6,,44.51,34.61,20.0,6.1,,1.2,,,Крым,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2907,27370842.40,2020,10,6,19,0,42.4,,44.51,34.61,20.0,5.4,,0.8,,,Крым,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2908,27370864.70,2020,10,6,19,1,4.7,,44.50,34.62,20.0,5.4,,0.8,,,Крым,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2909,27376936.95,2020,10,6,20,42,17.0,,41.99,45.95,9.0,6.5,,1.4,9,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2910,27379104.01,2020,10,6,21,18,24.0,,42.25,47.99,15.0,6.0,,1.1,10,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2911,27380373.61,2020,10,6,21,39,33.6,,41.51,46.72,15.0,6.6,,1.4,9,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2912,27381846.13,2020,10,6,22,4,6.1,,42.94,46.96,9.0,2.7,,-0.7,6,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2913,27382870.90,2020,10,6,22,21,10.9,,41.95,47.29,24.0,5.2,,0.7,7,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2914,27383946.80,2020,10,6,22,39,6.8,0.12,42.30,46.16,29.5,5.9,2.5,1.1,5,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2915,27386970.90,2020,10,6,23,29,30.9,0.69,43.81,43.01,3.2,3.5,2.0,-0.3,6,,CWGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2916,27392883.22,2020,10,7,1,8,3.2,,41.51,47.89,6.0,5.8,,1.0,6,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2917,27395583.28,2020,10,7,1,53,3.3,,41.40,47.80,9.0,5.8,,1.0,4,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2918,27399429.19,2020,10,7,2,57,9.2,,41.78,47.68,3.0,6.7,,1.5,8,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2919,27424300.00,2020,10,7,9,51,40.0,0.17,44.68,38.31,14.3,7.2,2.7,1.8,3,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2920,27429014.80,2020,10,7,11,10,14.8,0.34,44.21,40.26,0.0,5.4,2.5,0.8,5,взрыв,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2921,27431122.90,2020,10,7,11,45,22.9,,42.83,46.86,6.0,4.1,,0.1,6,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2922,27433247.40,2020,10,7,12,20,47.4,0.43,44.80,37.64,0.0,6.3,2.5,1.3,3,взрыв,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2923,27439367.90,2020,10,7,14,2,47.9,0.32,44.24,40.28,0.0,6.9,2.7,1.6,7,взрыв,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2924,27443319.22,2020,10,7,15,8,39.2,,42.88,47.13,6.0,4.7,,0.4,7,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2925,27454215.88,2020,10,7,18,10,15.9,,41.34,49.08,24.0,7.8,,2.1,6,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2926,27456840.70,2020,10,7,18,54,0.7,0.62,43.04,45.69,31.5,7.1,3.1,1.7,10,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2927,27458352.75,2020,10,7,19,19,12.8,,42.38,48.75,9.0,7.9,,2.2,15,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2928,27463015.08,2020,10,7,20,36,55.1,,41.19,45.93,30.0,7.0,,1.7,7,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2929,27471522.96,2020,10,7,22,58,43.0,,42.93,46.99,6.0,3.7,,-0.2,5,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2930,27475767.50,2020,10,8,0,9,27.5,0.44,43.14,45.99,32.1,6.6,2.4,1.4,5,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2931,27480504.16,2020,10,8,1,28,24.2,,42.81,47.45,15.0,5.6,,0.9,12,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2932,27482695.26,2020,10,8,2,4,55.3,,41.25,46.93,24.0,6.3,,1.3,6,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2933,27493454.80,2020,10,8,5,4,14.8,0.34,43.53,39.76,16.3,6.3,2.8,1.3,7,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2934,27499308.55,2020,10,8,6,41,48.6,,42.39,47.02,6.0,5.0,,0.6,6,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2935,27504980.00,2020,10,8,8,16,20.0,1.36,44.38,40.83,0.0,5.8,2.4,1.0,3,взрыв,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2936,27505748.40,2020,10,8,8,29,8.4,0.46,44.91,37.76,0.0,7.4,3.2,1.9,4,взрыв,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2937,27524556.70,2020,10,8,13,42,36.7,0.54,42.94,46.92,5.3,7.5,3.4,1.9,8,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2938,27538355.90,2020,10,8,17,32,35.9,0.51,42.59,45.80,16.7,7.1,2.9,1.7,9,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2939,27579174.40,2020,10,9,4,52,54.4,0.17,43.76,40.35,3.1,4.7,2.6,0.4,3,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2940,27586229.50,2020,10,9,6,50,29.5,0.59,42.96,45.99,10.1,6.8,3.3,1.6,7,,NOGSR,
